fixture_id,seed_id,mutation_chain_id,depth,chain_depth,mutation_node_sequence,final_theory_hash,perturbation_class,label,ground_truth_label,repairable,source,split,verifier_status,verifier_config_hash,pair_origin,orbit_id_a,orbit_id_b,generation_depth_a,generation_depth_b,pair_generation_depth_max,pair_generation_depth_delta,pair_swapped,failed_obligation_names,failed_obligation_categories,n_gauge_nodes,n_fields,n_superpotential_terms,max_superpotential_monomial_length,n_r_charge_bearing_fields,input_token_estimate,theory_a_path,theory_b_path
dp2_phase1_N2_d1_node3_r_charge_perturb_00,1046525154,dp2_phase1:s3282556316:d1:nodes[3]:6374681a30da,1,1,3,6374681a30dad8a5cee6771715345e059fc916e44e9d81c1755ea0293880f10f,r_charge_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,5,13,8,4,13,805,theories/dp2_phase1_N2_d1_node3_r_charge_perturb_00.A.json,theories/dp2_phase1_N2_d1_node3_r_charge_perturb_00.B.json
dp2_phase1_N2_d1_node3_r_charge_perturb_01,2112190312,dp2_phase1:s3282556316:d1:nodes[3]:6374681a30da,1,1,3,6374681a30dad8a5cee6771715345e059fc916e44e9d81c1755ea0293880f10f,r_charge_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,5,13,8,4,13,805,theories/dp2_phase1_N2_d1_node3_r_charge_perturb_01.A.json,theories/dp2_phase1_N2_d1_node3_r_charge_perturb_01.B.json
dp2_phase1_N2_d1_node3_r_charge_perturb_02,184681892,dp2_phase1:s3282556316:d1:nodes[3]:6374681a30da,1,1,3,6374681a30dad8a5cee6771715345e059fc916e44e9d81c1755ea0293880f10f,r_charge_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,5,13,8,4,13,805,theories/dp2_phase1_N2_d1_node3_r_charge_perturb_02.A.json,theories/dp2_phase1_N2_d1_node3_r_charge_perturb_02.B.json
dp2_phase1_N2_d1_node3_r_charge_perturb_03,1425676557,dp2_phase1:s3282556316:d1:nodes[3]:6374681a30da,1,1,3,6374681a30dad8a5cee6771715345e059fc916e44e9d81c1755ea0293880f10f,r_charge_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,5,13,8,4,13,805,theories/dp2_phase1_N2_d1_node3_r_charge_perturb_03.A.json,theories/dp2_phase1_N2_d1_node3_r_charge_perturb_03.B.json
dp2_phase1_N2_d1_node3_rank_perturb_00,2318760209,dp2_phase1:s3282556316:d1:nodes[3]:6374681a30da,1,1,3,6374681a30dad8a5cee6771715345e059fc916e44e9d81c1755ea0293880f10f,rank_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,5,13,8,4,13,805,theories/dp2_phase1_N2_d1_node3_rank_perturb_00.A.json,theories/dp2_phase1_N2_d1_node3_rank_perturb_00.B.json
dp2_phase1_N2_d1_node3_rank_perturb_02,3942836393,dp2_phase1:s3282556316:d1:nodes[3]:6374681a30da,1,1,3,6374681a30dad8a5cee6771715345e059fc916e44e9d81c1755ea0293880f10f,rank_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,5,13,8,4,13,805,theories/dp2_phase1_N2_d1_node3_rank_perturb_02.A.json,theories/dp2_phase1_N2_d1_node3_rank_perturb_02.B.json
dp2_phase1_N2_d1_node4_positive_00,673687875,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,positive,CERTIFIED,dual,0,dp2_phase1,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,5,21,16,4,21,1072,theories/dp2_phase1_N2_d1_node4_positive_00.A.json,theories/dp2_phase1_N2_d1_node4_positive_00.B.json
dp2_phase1_N2_d1_node4_drop_w_term_01,3108665857,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,drop_w_term,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,5,21,15,4,21,1055,theories/dp2_phase1_N2_d1_node4_drop_w_term_01.A.json,theories/dp2_phase1_N2_d1_node4_drop_w_term_01.B.json
dp2_phase1_N2_d1_node4_drop_w_term_02,2205727318,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,drop_w_term,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,5,21,15,4,21,1055,theories/dp2_phase1_N2_d1_node4_drop_w_term_02.A.json,theories/dp2_phase1_N2_d1_node4_drop_w_term_02.B.json
dp2_phase1_N2_d1_node4_drop_w_term_03,4272054161,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,drop_w_term,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,5,21,15,4,21,1055,theories/dp2_phase1_N2_d1_node4_drop_w_term_03.A.json,theories/dp2_phase1_N2_d1_node4_drop_w_term_03.B.json
dp2_phase1_N2_d1_node4_r_charge_perturb_00,3982782063,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,r_charge_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,5,21,16,4,21,1072,theories/dp2_phase1_N2_d1_node4_r_charge_perturb_00.A.json,theories/dp2_phase1_N2_d1_node4_r_charge_perturb_00.B.json
dp2_phase1_N2_d1_node4_r_charge_perturb_01,706485893,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,r_charge_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,5,21,16,4,21,1072,theories/dp2_phase1_N2_d1_node4_r_charge_perturb_01.A.json,theories/dp2_phase1_N2_d1_node4_r_charge_perturb_01.B.json
dp2_phase1_N2_d1_node4_r_charge_perturb_02,1452764459,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,r_charge_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,5,21,16,4,21,1072,theories/dp2_phase1_N2_d1_node4_r_charge_perturb_02.A.json,theories/dp2_phase1_N2_d1_node4_r_charge_perturb_02.B.json
dp2_phase1_N2_d1_node4_rank_perturb_00,1382694780,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,rank_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,5,21,16,4,21,1072,theories/dp2_phase1_N2_d1_node4_rank_perturb_00.A.json,theories/dp2_phase1_N2_d1_node4_rank_perturb_00.B.json
dp2_phase1_N2_d1_node4_rank_perturb_01,2345324389,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,rank_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,5,21,16,4,21,1072,theories/dp2_phase1_N2_d1_node4_rank_perturb_01.A.json,theories/dp2_phase1_N2_d1_node4_rank_perturb_01.B.json
dp2_phase1_N2_d1_node4_rank_perturb_03,4002132084,dp2_phase1:s437449320:d1:nodes[4]:055a023c0799,1,1,4,055a023c0799f6c5ebc7f9d1034b55581786e96b5e6c1141a8b424e632ef46e8,rank_perturb,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,5,21,16,4,21,1072,theories/dp2_phase1_N2_d1_node4_rank_perturb_03.A.json,theories/dp2_phase1_N2_d1_node4_rank_perturb_03.B.json
spp_N2_d1_node0_positive_00,2884692893,spp:s3347865502:d1:nodes[0]:3968ec2818e7,1,1,0,3968ec2818e70fcf72ec9b44a724f59f39cddae7ce7f6488e0a816c0777699d8,positive,CERTIFIED,dual,0,spp,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,3,7,6,4,7,513,theories/spp_N2_d1_node0_positive_00.A.json,theories/spp_N2_d1_node0_positive_00.B.json
spp_N2_d1_node0_drop_w_term_00,1442453183,spp:s3347865502:d1:nodes[0]:3968ec2818e7,1,1,0,3968ec2818e70fcf72ec9b44a724f59f39cddae7ce7f6488e0a816c0777699d8,drop_w_term,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,7,5,4,7,496,theories/spp_N2_d1_node0_drop_w_term_00.A.json,theories/spp_N2_d1_node0_drop_w_term_00.B.json
spp_N2_d1_node0_drop_w_term_01,3547650076,spp:s3347865502:d1:nodes[0]:3968ec2818e7,1,1,0,3968ec2818e70fcf72ec9b44a724f59f39cddae7ce7f6488e0a816c0777699d8,drop_w_term,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,7,5,4,7,494,theories/spp_N2_d1_node0_drop_w_term_01.A.json,theories/spp_N2_d1_node0_drop_w_term_01.B.json
spp_N2_d1_node0_drop_w_term_02,932867903,spp:s3347865502:d1:nodes[0]:3968ec2818e7,1,1,0,3968ec2818e70fcf72ec9b44a724f59f39cddae7ce7f6488e0a816c0777699d8,drop_w_term,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,7,5,4,7,496,theories/spp_N2_d1_node0_drop_w_term_02.A.json,theories/spp_N2_d1_node0_drop_w_term_02.B.json
spp_N2_d1_node0_r_charge_perturb_00,4147866640,spp:s3347865502:d1:nodes[0]:3968ec2818e7,1,1,0,3968ec2818e70fcf72ec9b44a724f59f39cddae7ce7f6488e0a816c0777699d8,r_charge_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,7,6,4,7,513,theories/spp_N2_d1_node0_r_charge_perturb_00.A.json,theories/spp_N2_d1_node0_r_charge_perturb_00.B.json
spp_N2_d1_node0_r_charge_perturb_01,2056914613,spp:s3347865502:d1:nodes[0]:3968ec2818e7,1,1,0,3968ec2818e70fcf72ec9b44a724f59f39cddae7ce7f6488e0a816c0777699d8,r_charge_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,7,6,4,7,513,theories/spp_N2_d1_node0_r_charge_perturb_01.A.json,theories/spp_N2_d1_node0_r_charge_perturb_01.B.json
spp_N2_d1_node0_r_charge_perturb_03,835885799,spp:s3347865502:d1:nodes[0]:3968ec2818e7,1,1,0,3968ec2818e70fcf72ec9b44a724f59f39cddae7ce7f6488e0a816c0777699d8,r_charge_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,7,6,4,7,513,theories/spp_N2_d1_node0_r_charge_perturb_03.A.json,theories/spp_N2_d1_node0_r_charge_perturb_03.B.json
spp_N2_d1_node0_rank_perturb_00,1525442868,spp:s3347865502:d1:nodes[0]:3968ec2818e7,1,1,0,3968ec2818e70fcf72ec9b44a724f59f39cddae7ce7f6488e0a816c0777699d8,rank_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,3,7,6,4,7,513,theories/spp_N2_d1_node0_rank_perturb_00.A.json,theories/spp_N2_d1_node0_rank_perturb_00.B.json
spp_N2_d1_node0_rank_perturb_01,1348490991,spp:s3347865502:d1:nodes[0]:3968ec2818e7,1,1,0,3968ec2818e70fcf72ec9b44a724f59f39cddae7ce7f6488e0a816c0777699d8,rank_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,3,7,6,4,7,513,theories/spp_N2_d1_node0_rank_perturb_01.A.json,theories/spp_N2_d1_node0_rank_perturb_01.B.json
spp_N2_d1_node2_positive_00,4162670310,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,positive,CERTIFIED,dual,0,spp,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,3,7,6,4,7,513,theories/spp_N2_d1_node2_positive_00.A.json,theories/spp_N2_d1_node2_positive_00.B.json
spp_N2_d1_node2_drop_w_term_00,121043138,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,drop_w_term,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,7,5,4,7,497,theories/spp_N2_d1_node2_drop_w_term_00.A.json,theories/spp_N2_d1_node2_drop_w_term_00.B.json
spp_N2_d1_node2_drop_w_term_01,4108428695,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,drop_w_term,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,7,5,4,7,497,theories/spp_N2_d1_node2_drop_w_term_01.A.json,theories/spp_N2_d1_node2_drop_w_term_01.B.json
spp_N2_d1_node2_drop_w_term_02,3264158627,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,drop_w_term,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,7,5,4,7,494,theories/spp_N2_d1_node2_drop_w_term_02.A.json,theories/spp_N2_d1_node2_drop_w_term_02.B.json
spp_N2_d1_node2_r_charge_perturb_00,50637645,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,r_charge_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,7,6,4,7,514,theories/spp_N2_d1_node2_r_charge_perturb_00.A.json,theories/spp_N2_d1_node2_r_charge_perturb_00.B.json
spp_N2_d1_node2_r_charge_perturb_01,3421188797,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,r_charge_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,7,6,4,7,514,theories/spp_N2_d1_node2_r_charge_perturb_01.A.json,theories/spp_N2_d1_node2_r_charge_perturb_01.B.json
spp_N2_d1_node2_r_charge_perturb_02,1265643445,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,r_charge_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,7,6,4,7,514,theories/spp_N2_d1_node2_r_charge_perturb_02.A.json,theories/spp_N2_d1_node2_r_charge_perturb_02.B.json
spp_N2_d1_node2_r_charge_perturb_03,4050129613,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,r_charge_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,7,6,4,7,514,theories/spp_N2_d1_node2_r_charge_perturb_03.A.json,theories/spp_N2_d1_node2_r_charge_perturb_03.B.json
spp_N2_d1_node2_rank_perturb_00,3241010916,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,rank_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,3,7,6,4,7,513,theories/spp_N2_d1_node2_rank_perturb_00.A.json,theories/spp_N2_d1_node2_rank_perturb_00.B.json
spp_N2_d1_node2_rank_perturb_01,895853711,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,rank_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,3,7,6,4,7,513,theories/spp_N2_d1_node2_rank_perturb_01.A.json,theories/spp_N2_d1_node2_rank_perturb_01.B.json
spp_N2_d1_node2_rank_perturb_02,852471393,spp:s2087456559:d1:nodes[2]:bf3dc3d679ae,1,1,2,bf3dc3d679aeb630ff2a23b665bfa2b1ce42b8bc6d0c9aa2bb372a63459e0108,rank_perturb,FAILED,not_dual,1,spp,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,3,7,6,4,7,513,theories/spp_N2_d1_node2_rank_perturb_02.A.json,theories/spp_N2_d1_node2_rank_perturb_02.B.json
